tail,private_from,private_basis,date_utc,airport,airport_name,city,region,country,first_heard_utc,last_heard_utc,first_heard_local,sources
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-13,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2025-10-13T19:18:16.670000+00:00,2025-10-13T20:23:57.730000+00:00,2025-10-13 14:18,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-13,KIAD,Washington Dulles International Airport,Dulles,US-VA,US,2025-10-13T23:30:32.870000+00:00,2025-10-14T00:13:18.120000+00:00,2025-10-13 19:30,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-14,KBED,Laurence G Hanscom Field,Bedford,US-MA,US,2025-10-14T01:22:22.970000+00:00,2025-10-14T01:22:23.580000+00:00,2025-10-13 21:22,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-14,KBED,Laurence G Hanscom Field,Bedford,US-MA,US,2025-10-14T13:52:15.780000+00:00,2025-10-14T13:55:19.930000+00:00,2025-10-14 09:52,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-14,KFMY,Page Field,Fort Myers,US-FL,US,2025-10-14T16:41:57.950000+00:00,2025-10-14T17:40:14.890000+00:00,2025-10-14 12:41,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-15,KVNY,Van Nuys Airport,Van Nuys,US-CA,US,2025-10-15T00:11:56.270000+00:00,2025-10-15T01:08:51.920000+00:00,2025-10-14 17:11,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-15,KRYY,Cobb County International Airport-McCollum Field,Atlanta,US-GA,US,2025-10-15T20:22:10.690000+00:00,2025-10-15T23:25:17.870000+00:00,2025-10-15 16:22,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-16,KROC,Frederick Douglass Greater Rochester International Airport,Rochester,US-NY,US,2025-10-16T01:04:38.200000+00:00,2025-10-16T01:04:39.120000+00:00,2025-10-15 21:04,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-16,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US-FL,US,2025-10-16T20:45:42.290000+00:00,2025-10-16T22:32:00.270000+00:00,2025-10-16 16:45,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-17,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2025-10-17T17:01:53.260000+00:00,2025-10-17T17:01:58.850000+00:00,2025-10-17 13:01,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-17,KTPA,Tampa International Airport,Tampa,US-FL,US,2025-10-17T19:42:26.480000+00:00,2025-10-17T20:29:37.180000+00:00,2025-10-17 15:42,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-17,KFSD,Sioux Falls Regional Airport,Sioux Falls,US-SD,US,2025-10-17T23:29:32.680000+00:00,2025-10-18T00:00:47.780000+00:00,2025-10-17 18:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-18,KAPA,Centennial Airport,Denver,US-CO,US,2025-10-18T01:29:33.260000+00:00,2025-10-18T01:32:44.010000+00:00,2025-10-17 19:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-18,KAPA,Centennial Airport,Denver,US-CO,US,2025-10-18T16:01:27.070000+00:00,2025-10-18T16:08:36.390000+00:00,2025-10-18 10:01,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-18,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US-FL,US,2025-10-18T19:38:18.460000+00:00,2025-10-18T20:25:30.750000+00:00,2025-10-18 15:38,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-18,KBED,Laurence G Hanscom Field,Bedford,US-MA,US,2025-10-18T23:18:13.500000+00:00,2025-10-18T23:21:18.100000+00:00,2025-10-18 19:18,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-19,KBED,Laurence G Hanscom Field,Bedford,US-MA,US,2025-10-19T13:47:40.820000+00:00,2025-10-19T13:51:20.080000+00:00,2025-10-19 09:47,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-19,KBCT,Boca Raton Airport,Boca Raton,US-FL,US,2025-10-19T20:37:15.350000+00:00,2025-10-19T22:06:31.610000+00:00,2025-10-19 16:37,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-20,KJWN,John C Tune Airport,Nashville,US-TN,US,2025-10-20T00:25:34.590000+00:00,2025-10-20T00:25:59.860000+00:00,2025-10-19 19:25,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-20,KPMP,Pompano Beach Airpark,Pompano Beach,US-FL,US,2025-10-20T15:46:25.950000+00:00,2025-10-20T15:46:25.950000+00:00,2025-10-20 11:46,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-20,KBED,Laurence G Hanscom Field,Bedford,US-MA,US,2025-10-20T20:22:16.840000+00:00,2025-10-20T21:01:11.570000+00:00,2025-10-20 16:22,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-21,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US-FL,US,2025-10-21T00:51:10.550000+00:00,2025-10-21T00:55:32.420000+00:00,2025-10-20 20:51,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-21,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US-FL,US,2025-10-21T11:14:03.250000+00:00,2025-10-21T12:26:46.790000+00:00,2025-10-21 07:14,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-21,KDAL,Dallas Love Field,Dallas,US-TX,US,2025-10-21T15:21:44.710000+00:00,2025-10-21T15:22:05.200000+00:00,2025-10-21 10:21,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-22,KMDW,Chicago Midway International Airport,Chicago,US-IL,US,2025-10-22T01:09:39.500000+00:00,2025-10-22T01:09:44.360000+00:00,2025-10-21 20:09,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-22,KMDW,Chicago Midway International Airport,Chicago,US-IL,US,2025-10-22T13:54:24.330000+00:00,2025-10-22T14:11:12.740000+00:00,2025-10-22 08:54,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-22,KAVQ,Marana Regional Airport,Marana,US-AZ,US,2025-10-22T20:51:15.840000+00:00,2025-10-22T21:37:31.650000+00:00,2025-10-22 13:51,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-23,KTKI,McKinney National Airport,Dallas,US-TX,US,2025-10-23T22:05:26.270000+00:00,2025-10-23T22:38:53.320000+00:00,2025-10-23 17:05,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-24,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2025-10-24T20:51:52.420000+00:00,2025-10-24T20:52:34.610000+00:00,2025-10-24 13:51,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-25,KSDL,Scottsdale Airport,Scottsdale,US-AZ,US,2025-10-25T21:01:20.760000+00:00,2025-10-25T21:11:50.170000+00:00,2025-10-25 14:01,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-25,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2025-10-25T23:01:13.110000+00:00,2025-10-25T23:02:27.240000+00:00,2025-10-25 18:01,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-26,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2025-10-26T10:58:00.330000+00:00,2025-10-26T12:21:36.180000+00:00,2025-10-26 05:58,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-26,KTKI,McKinney National Airport,Dallas,US-TX,US,2025-10-26T18:18:31.090000+00:00,2025-10-26T18:51:30.560000+00:00,2025-10-26 13:18,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-27,KROC,Frederick Douglass Greater Rochester International Airport,Rochester,US-NY,US,2025-10-27T01:49:05.350000+00:00,2025-10-27T01:50:55.850000+00:00,2025-10-26 21:49,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-27,KUDD,Bermuda Dunes Airport,Bermuda Dunes,US-CA,US,2025-10-27T19:01:17.770000+00:00,2025-10-27T19:33:08.340000+00:00,2025-10-27 12:01,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-27,KHND,Henderson Executive Airport,Las Vegas,US-NV,US,2025-10-27T20:55:24.410000+00:00,2025-10-27T20:59:28.050000+00:00,2025-10-27 13:55,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-27,KFNL,Northern Colorado Regional Airport,Loveland,US-CO,US,2025-10-27T22:29:36.270000+00:00,2025-10-27T22:32:15.030000+00:00,2025-10-27 16:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-28,KFNL,Northern Colorado Regional Airport,Loveland,US-CO,US,2025-10-28T10:26:33.260000+00:00,2025-10-28T11:04:50.840000+00:00,2025-10-28 04:26,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-28,KLAS,Harry Reid International Airport,Las Vegas,US-NV,US,2025-10-28T16:29:14.050000+00:00,2025-10-28T17:29:27.010000+00:00,2025-10-28 09:29,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-29,KRNO,Reno Tahoe International Airport,Reno,US-NV,US,2025-10-29T16:56:22.470000+00:00,2025-10-29T21:12:14.110000+00:00,2025-10-29 09:56,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-30,KBAZ,New Braunfels National Airport,New Braunfels,US-TX,US,2025-10-30T00:03:10.460000+00:00,2025-10-30T00:43:26.500000+00:00,2025-10-29 19:03,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-30,KORL,Orlando Executive Airport,Orlando,US-FL,US,2025-10-30T02:53:06.490000+00:00,2025-10-30T02:56:04.150000+00:00,2025-10-29 22:53,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-30,KORL,Orlando Executive Airport,Orlando,US-FL,US,2025-10-30T12:11:02.140000+00:00,2025-10-30T12:17:07.100000+00:00,2025-10-30 08:11,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-30,KAUS,Austin Bergstrom International Airport,Austin,US-TX,US,2025-10-30T23:06:52.080000+00:00,2025-10-30T23:52:02.840000+00:00,2025-10-30 18:06,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-10-31,KSAN,San Diego International Airport,San Diego,US-CA,US,2025-10-31T02:42:35.470000+00:00,2025-10-31T02:48:38.320000+00:00,2025-10-30 19:42,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-01,KSAN,San Diego International Airport,San Diego,US-CA,US,2025-11-01T02:16:02.330000+00:00,2025-11-01T03:21:43.490000+00:00,2025-10-31 19:16,adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-01,KAUS,Austin Bergstrom International Airport,Austin,US-TX,US,2025-11-01T05:47:19.730000+00:00,2025-11-01T06:36:30.420000+00:00,2025-11-01 00:47,adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-01,KAUS,Austin Bergstrom International Airport,Austin,US-TX,US,2025-11-01T18:13:30.550000+00:00,2025-11-01T19:24:09.010000+00:00,2025-11-01 13:13,adsbexchange-samples;airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-01,KTMB,Miami Executive Airport,Miami,US-FL,US,2025-11-01T21:32:51.280000+00:00,2025-11-01T22:26:30.960000+00:00,2025-11-01 17:32,adsbexchange-samples
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-02,KBOS,Boston Logan International Airport,Boston,US-MA,US,2025-11-02T01:03:25.910000+00:00,2025-11-02T01:09:34.750000+00:00,2025-11-01 21:03,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-02,KBOS,Boston Logan International Airport,Boston,US-MA,US,2025-11-02T14:28:37.020000+00:00,2025-11-02T14:35:34.700000+00:00,2025-11-02 09:28,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-02,KSUA,Witham Field,Stuart,US-FL,US,2025-11-02T18:02:28.510000+00:00,2025-11-02T18:28:23.580000+00:00,2025-11-02 13:02,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-02,KTPA,Tampa International Airport,Tampa,US-FL,US,2025-11-02T19:15:48.310000+00:00,2025-11-02T19:38:36.980000+00:00,2025-11-02 14:15,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-02,KPHL,Philadelphia International Airport,Philadelphia,US-PA,US,2025-11-02T21:49:13.340000+00:00,2025-11-02T21:50:11.760000+00:00,2025-11-02 16:49,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-03,KPHL,Philadelphia International Airport,Philadelphia,US-PA,US,2025-11-03T12:08:30.810000+00:00,2025-11-03T12:15:55.490000+00:00,2025-11-03 07:08,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-03,KBUF,Buffalo Niagara International Airport,Buffalo,US-NY,US,2025-11-03T13:05:51.550000+00:00,2025-11-03T13:50:20.350000+00:00,2025-11-03 08:05,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-04,KORL,Orlando Executive Airport,Orlando,US-FL,US,2025-11-04T14:39:52.680000+00:00,2025-11-04T14:42:29.740000+00:00,2025-11-04 09:39,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-04,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US-FL,US,2025-11-04T21:28:11.970000+00:00,2025-11-04T21:59:12.710000+00:00,2025-11-04 16:28,airplanes-live
N582MM,2023-02-06,"Never LADD; FlightAware blocked=true (AeroAPI, Sep 2026) with no known start date, so the whole recovered record is listed",2025-11-05,KPIE,St. Petersburg Clearwater International Airport,Pinellas Park,US-FL,US,2025-11-05T12:24:47.420000+00:00,2025-11-05T13:03:12.790000+00:00,2025-11-05 07:24,airplanes-live
